Time [s],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K]
0.4199999870,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4210000040,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4219999910,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4230000080,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4239999950,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4250000120,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4259999990,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4269999860,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4280000030,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4289999900,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4300000070,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4309999940,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4320000110,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4329999980,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4339999850,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4350000020,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4359999900,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4370000060,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4379999940,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4390000100,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4399999980,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4410000150,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4420000020,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4429999890,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4440000060,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4449999930,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4460000100,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4469999970,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4480000140,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4490000010,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4499999880,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4510000050,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4519999920,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4530000090,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4539999960,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4550000130,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4560000000,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4569999870,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4580000040,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4589999910,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4600000080,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4609999950,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4620000120,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4630000000,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4639999870,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4650000040,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4659999910,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4670000080,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4679999950,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4690000120,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4699999990,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4709999860,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4720000030,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4729999900,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4740000070,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4749999940,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4760000110,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4769999980,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4779999850,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4790000020,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4799999890,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4810000060,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4819999930,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4830000100,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4839999970,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4850000140,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4860000010,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4869999890,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4880000050,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4889999930,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4900000100,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4909999970,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4920000140,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4930000010,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4939999880,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4950000050,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4959999920,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4970000090,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4979999960,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.4990000130,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5000000000,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5009999870,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5019999740,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5030000210,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5040000080,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5049999950,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5059999820,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5070000290,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5080000160,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5090000030,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5099999900,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5109999780,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5120000240,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5130000110,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5139999990,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5149999860,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5159999730,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5170000200,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5180000070,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5189999940,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5199999810,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5210000280,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5220000150,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5230000020,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5239999890,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5249999760,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5260000230,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5270000100,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5279999970,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5289999840,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5299999710,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5310000180,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5320000050,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5329999920,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5339999790,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5350000260,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5360000130,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5370000000,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5379999880,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5389999750,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5400000210,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5410000090,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5419999960,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5429999830,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5440000300,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5450000170,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5460000040,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5469999910,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5479999780,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5490000250,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5500000120,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5509999990,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5519999860,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5529999730,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5540000200,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5550000070,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5559999940,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5569999810,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5580000280,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5590000150,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5600000020,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5609999900,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5619999770,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5630000230,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5640000100,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5649999980,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5659999850,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5669999720,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5680000190,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5690000060,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5699999930,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5709999800,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5720000270,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5730000140,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5740000010,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5749999880,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5759999750,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5770000220,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5780000090,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5789999960,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5799999830,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5809999700,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5820000170,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5830000040,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5839999910,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5849999790,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5860000250,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5870000120,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5880000000,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5889999870,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5899999740,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5910000210,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5920000080,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5929999950,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5939999820,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5950000290,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5960000160,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5970000030,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5979999900,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.5989999770,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.6000000240,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.6010000110,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
0.6019999980,293.1499940000,293.1499940000,293.1499940000,293.1499940000,293.1499940000
