Time [ s ],Monitor Point: Coil12 X0 Z0089 (Temperature) [ K ]
7.6900000600,299.2441410000
7.6909999800,299.2445680000
7.6919999100,299.2450260000
7.6929998400,299.2454830000
7.6939997700,299.2459110000
7.6950001700,299.2463680000
7.6960001000,299.2467960000
7.6970000300,299.2472530000
7.6979999500,299.2476810000
7.6989998800,299.2481380000
7.6999998100,299.2485660000
7.7010002100,299.2490230000
7.7020001400,299.2494810000
7.7030000700,299.2499080000
7.7040000000,299.2503360000
7.7049999200,299.2507930000
7.7059998500,299.2512510000
7.7069997800,299.2516780000
7.7080001800,299.2521360000
7.7090001100,299.2525630000
7.7100000400,299.2530210000
7.7109999700,299.2534480000
7.7119998900,299.2539060000
7.7129998200,299.2543330000
7.7140002300,299.2547910000
7.7150001500,299.2552190000
7.7160000800,299.2556760000
7.7170000100,299.2561340000
7.7179999400,299.2565610000
7.7189998600,299.2569890000
7.7199997900,299.2574460000
7.7210001900,299.2579040000
7.7220001200,299.2583310000
7.7230000500,299.2587590000
7.7239999800,299.2592160000
7.7249999000,299.2596740000
7.7259998300,299.2601010000
7.7270002400,299.2605290000
7.7280001600,299.2609860000
7.7290000900,299.2614440000
7.7300000200,299.2618710000
7.7309999500,299.2622990000
7.7319998700,299.2627560000
7.7329998000,299.2631840000
7.7340002100,299.2636410000
7.7350001300,299.2640690000
7.7360000600,299.2645260000
7.7369999900,299.2649540000
7.7379999200,299.2654110000
7.7389998400,299.2658390000
7.7399997700,299.2662660000
7.7410001800,299.2667240000
7.7420001000,299.2671810000
7.7430000300,299.2676090000
7.7439999600,299.2680360000
7.7449998900,299.2684940000
7.7459998100,299.2689210000
7.7470002200,299.2693790000
7.7480001400,299.2698060000
7.7490000700,299.2702640000
7.7500000000,299.2706910000
7.7509999300,299.2711490000
7.7519998600,299.2715760000
7.7529997800,299.2720340000
7.7540001900,299.2724610000
7.7550001100,299.2728880000
7.7560000400,299.2733460000
7.7569999700,299.2737730000
7.7579999000,299.2742310000
7.7589998200,299.2746580000
7.7600002300,299.2750850000
7.7610001600,299.2755430000
7.7620000800,299.2759700000
7.7630000100,299.2764280000
7.7639999400,299.2768550000
7.7649998700,299.2773130000
7.7659997900,299.2777400000
7.7670002000,299.2781680000
7.7680001300,299.2786250000
7.7690000500,299.2790530000
7.7699999800,299.2795100000
7.7709999100,299.2799380000
7.7719998400,299.2803650000
7.7729997600,299.2808230000
7.7740001700,299.2812500000
7.7750001000,299.2817080000
7.7760000200,299.2821350000
7.7769999500,299.2825930000
7.7779998800,299.2830200000
7.7789998100,299.2834470000
7.7800002100,299.2839050000
7.7810001400,299.2843320000
7.7820000600,299.2847600000
7.7829999900,299.2852170000
7.7839999200,299.2856450000
7.7849998500,299.2861020000
7.7859997700,299.2865300000
7.7870001800,299.2869570000
7.7880001100,299.2874150000
7.7890000300,299.2878420000
7.7899999600,299.2882690000
7.7909998900,299.2887270000
7.7919998200,299.2891540000
7.7930002200,299.2895810000
7.7940001500,299.2900390000
7.7950000800,299.2904660000
7.7960000000,299.2909240000
7.7969999300,299.2913510000
7.7979998600,299.2917790000
7.7989997900,299.2922060000
7.8000001900,299.2926640000
7.8010001200,299.2930910000
7.8020000500,299.2935180000
7.8029999700,299.2939760000
7.8039999000,299.2944030000
7.8049998300,299.2948610000
7.8060002300,299.2952880000
7.8070001600,299.2957150000
7.8080000900,299.2961730000
7.8090000200,299.2966000000
7.8099999400,299.2970280000
7.8109998700,299.2974550000
7.8119998000,299.2979130000
7.8130002000,299.2983400000
7.8140001300,299.2987670000
7.8150000600,299.2992250000
7.8159999800,299.2996520000
7.8169999100,299.3000790000
7.8179998400,299.3005370000
7.8189997700,299.3009640000
7.8200001700,299.3013920000
7.8210001000,299.3018490000
7.8220000300,299.3022770000
7.8229999500,299.3027040000
7.8239998800,299.3031620000
7.8249998100,299.3035890000
7.8260002100,299.3040160000
7.8270001400,299.3044740000
7.8280000700,299.3049010000
7.8290000000,299.3053280000
7.8299999200,299.3057560000
7.8309998500,299.3062130000
7.8319997800,299.3066410000
7.8330001800,299.3070680000
7.8340001100,299.3074950000
7.8350000400,299.3079530000
7.8359999700,299.3083800000
7.8369998900,299.3088070000
7.8379998200,299.3092650000
7.8390002300,299.3096920000
7.8400001500,299.3101200000
7.8410000800,299.3105470000
7.8420000100,299.3110050000
7.8429999400,299.3114320000
7.8439998600,299.3118590000
7.8449997900,299.3122860000
7.8460001900,299.3127440000
7.8470001200,299.3131710000
7.8480000500,299.3135990000
7.8489999800,299.3140260000
7.8499999000,299.3144840000
7.8509998300,299.3149110000
7.8520002400,299.3153380000
7.8530001600,299.3157650000
7.8540000900,299.3162230000
7.8550000200,299.3166500000
7.8559999500,299.3170780000
7.8569998700,299.3175050000
7.8579998000,299.3179630000
7.8590002100,299.3183900000
7.8600001300,299.3188170000
7.8610000600,299.3192440000
7.8619999900,299.3196720000
7.8629999200,299.3201290000
7.8639998400,299.3205570000
7.8649997700,299.3209840000
7.8660001800,299.3214110000
7.8670001000,299.3218380000
7.8680000300,299.3222960000
7.8689999600,299.3227230000
7.8699998900,299.3231510000
7.8709998100,299.3235780000
7.8720002200,299.3240050000
7.8730001400,299.3244630000
7.8740000700,299.3248900000
7.8750000000,299.3253170000
7.8759999300,299.3257450000
7.8769998600,299.3262020000
7.8779997800,299.3266300000
7.8790001900,299.3270570000
7.8800001100,299.3274840000
7.8810000400,299.3279110000
7.8819999700,299.3283390000
7.8829999000,299.3287660000
7.8839998200,299.3292240000
7.8850002300,299.3296510000
7.8860001600,299.3300780000
7.8870000800,299.3305050000
7.8880000100,299.3309630000
7.8889999400,299.3313900000
7.8899998700,299.3318180000
7.8909997900,299.3322450000
7.8920002000,299.3326720000
7.8930001300,299.3330990000
7.8940000500,299.3335270000
7.8949999800,299.3339840000
7.8959999100,299.3344120000
7.8969998400,299.3348390000
7.8979997600,299.3352660000
7.8990001700,299.3356930000
7.9000001000,299.3361210000
7.9010000200,299.3365480000
7.9019999500,299.3369750000
7.9029998800,299.3374330000
7.9039998100,299.3378600000
7.9050002100,299.3382870000
7.9060001400,299.3387150000
7.9070000600,299.3391420000
7.9079999900,299.3395690000
7.9089999200,299.3399960000
7.9099998500,299.3404540000
7.9109997700,299.3408810000
7.9120001800,299.3413090000
7.9130001100,299.3417360000
7.9140000300,299.3421630000
7.9149999600,299.3425900000
7.9159998900,299.3430180000
7.9169998200,299.3434450000
7.9180002200,299.3439030000
7.9190001500,299.3443300000
7.9200000800,299.3447570000
7.9210000000,299.3451840000
7.9219999300,299.3456120000
7.9229998600,299.3460390000
7.9239997900,299.3464660000
7.9250001900,299.3468930000
7.9260001200,299.3473210000
7.9270000500,299.3477480000
7.9279999700,299.3481750000
7.9289999000,299.3486330000
7.9299998300,299.3490600000
7.9310002300,299.3494870000
7.9320001600,299.3499150000
7.9330000900,299.3503420000
7.9340000200,299.3507690000
7.9349999400,299.3511960000
7.9359998700,299.3516240000
7.9369998000,299.3520510000
7.9380002000,299.3524780000
7.9390001300,299.3529050000
7.9400000600,299.3533630000
7.9409999800,299.3537900000
7.9419999100,299.3542180000
7.9429998400,299.3546450000
7.9439997700,299.3550720000
7.9450001700,299.3554990000
7.9460001000,299.3559270000
7.9470000300,299.3563540000
7.9479999500,299.3567810000
7.9489998800,299.3572080000
7.9499998100,299.3576350000
7.9510002100,299.3580630000
7.9520001400,299.3584900000
7.9530000700,299.3589170000
7.9540000000,299.3593750000
7.9549999200,299.3597720000
7.9559998500,299.3601990000
7.9569997800,299.3606260000
7.9580001800,299.3610840000
7.9590001100,299.3615110000
7.9600000400,299.3619080000
7.9609999700,299.3623350000
7.9619998900,299.3627930000
7.9629998200,299.3632200000
7.9640002300,299.3636470000
7.9650001500,299.3640750000
7.9660000800,299.3645020000
7.9670000100,299.3649290000
7.9679999400,299.3653560000
7.9689998600,299.3657840000
7.9699997900,299.3662110000
7.9710001900,299.3666380000
7.9720001200,299.3670650000
7.9730000500,299.3674930000
7.9739999800,299.3679200000
7.9749999000,299.3683470000
7.9759998300,299.3687740000
7.9770002400,299.3692020000
7.9780001600,299.3696290000
7.9790000900,299.3700560000
7.9800000200,299.3704830000
7.9809999500,299.3709110000
7.9819998700,299.3713380000
7.9829998000,299.3717650000
7.9840002100,299.3721920000
7.9850001300,299.3726200000
7.9860000600,299.3730470000
7.9869999900,299.3734740000
7.9879999200,299.3739010000
7.9889998400,299.3742980000
7.9899997700,299.3747250000
7.9910001800,299.3751830000
7.9920001000,299.3755800000
7.9930000300,299.3760070000
7.9939999600,299.3764650000
7.9949998900,299.3768620000
7.9959998100,299.3772890000
7.9970002200,299.3777160000
7.9980001400,299.3781430000
7.9990000700,299.3785710000
8.0000000000,299.3789980000
8.0010004000,299.3794250000
8.0019998600,299.3798520000
8.0030002600,299.3802800000
8.0039997100,299.3807070000
8.0050001100,299.3811340000
8.0059995700,299.3815610000
8.0069999700,299.3819890000
8.0080003700,299.3824160000
8.0089998200,299.3828430000
8.0100002300,299.3832700000
8.0109996800,299.3836670000
8.0120000800,299.3841250000
8.0129995300,299.3845210000
8.0139999400,299.3849490000
8.0150003400,299.3853760000
8.0159997900,299.3858030000
8.0170002000,299.3862300000
8.0179996500,299.3866580000
8.0190000500,299.3870850000
8.0200004600,299.3875120000
8.0209999100,299.3879390000
8.0220003100,299.3883360000
8.0229997600,299.3887940000
8.0240001700,299.3891910000
8.0249996200,299.3896180000
8.0260000200,299.3900450000
8.0270004300,299.3904720000
8.0279998800,299.3909000000
8.0290002800,299.3913270000
8.0299997300,299.3917540000
8.0310001400,299.3921810000
8.0319995900,299.3925780000
8.0329999900,299.3930050000
8.0340004000,299.3934330000
8.0349998500,299.3938600000
8.0360002500,299.3942870000
8.0369997000,299.3947140000
8.0380001100,299.3951420000
8.0389995600,299.3955690000
8.0399999600,299.3959660000
8.0410003700,299.3964230000
8.0419998200,299.3968200000
8.0430002200,299.3972470000
8.0439996700,299.3976750000
8.0450000800,299.3981020000
8.0459995300,299.3985290000
8.0469999300,299.3989260000
8.0480003400,299.3993840000
8.0489997900,299.3997800000
8.0500001900,299.4002080000
8.0509996400,299.4006350000
8.0520000500,299.4010620000
8.0530004500,299.4014890000
8.0539999000,299.4018860000
8.0550003100,299.4023440000
8.0559997600,299.4027400000
8.0570001600,299.4031680000
8.0579996100,299.4035950000
8.0590000200,299.4040220000
8.0600004200,299.4044490000
8.0609998700,299.4048460000
8.0620002700,299.4052730000
8.0629997300,299.4057010000
8.0640001300,299.4061280000
8.0649995800,299.4065550000
8.0659999800,299.4069820000
8.0670003900,299.4073790000
8.0679998400,299.4078060000
8.0690002400,299.4082340000
8.0699996900,299.4086610000
8.0710001000,299.4090880000
8.0719995500,299.4094850000
8.0729999500,299.4099120000
8.0740003600,299.4103390000
8.0749998100,299.4107670000
8.0760002100,299.4111940000
8.0769996600,299.4116210000
8.0780000700,299.4120180000
8.0790004700,299.4124450000
8.0799999200,299.4128720000
8.0810003300,299.4133000000
8.0819997800,299.4136960000
8.0830001800,299.4141240000
8.0839996300,299.4145510000
8.0850000400,299.4149780000
8.0860004400,299.4154050000
8.0869998900,299.4158330000
8.0880003000,299.4162290000
8.0889997500,299.4166560000
8.0900001500,299.4170840000
8.0909996000,299.4175110000
8.0920000100,299.4179080000
8.0930004100,299.4183350000
8.0939998600,299.4187620000
8.0950002700,299.4191890000
8.0959997200,299.4195860000
8.0970001200,299.4200130000
8.0979995700,299.4204410000
8.0989999800,299.4208680000
8.1000003800,299.4212950000
8.1009998300,299.4216920000
8.1020002400,299.4221190000
8.1029996900,299.4225460000
8.1040000900,299.4229740000
8.1049995400,299.4233700000
8.1059999500,299.4237980000
8.1070003500,299.4242250000
8.1079998000,299.4246520000
8.1090002100,299.4250490000
8.1099996600,299.4254760000
8.1110000600,299.4259030000
8.1120004700,299.4263000000
8.1129999200,299.4267270000
8.1140003200,299.4271550000
8.1149997700,299.4275820000
8.1160001800,299.4279790000
8.1169996300,299.4284060000
8.1180000300,299.4288330000
8.1190004300,299.4292300000
8.1199998900,299.4296570000
8.1210002900,299.4300840000
8.1219997400,299.4305110000
8.1230001400,299.4309080000
8.1239996000,299.4313350000
8.1250000000,299.4317630000
8.1260004000,299.4321590000
8.1269998600,299.4325870000
8.1280002600,299.4330140000
8.1289997100,299.4334410000
8.1300001100,299.4338380000
8.1309995700,299.4342650000
8.1319999700,299.4346920000
8.1330003700,299.4350890000
8.1339998200,299.4355160000
8.1350002300,299.4359440000
8.1359996800,299.4363400000
8.1370000800,299.4367680000
8.1379995300,299.4371950000
8.1389999400,299.4376220000
8.1400003400,299.4380190000
8.1409997900,299.4384460000
8.1420002000,299.4388730000
8.1429996500,299.4392700000
8.1440000500,299.4396970000
8.1450004600,299.4401250000
8.1459999100,299.4405210000
8.1470003100,299.4409480000
8.1479997600,299.4413450000
8.1490001700,299.4417720000
8.1499996200,299.4422000000
8.1510000200,299.4425960000
8.1520004300,299.4430240000
8.1529998800,299.4434510000
8.1540002800,299.4438480000
8.1549997300,299.4442750000
8.1560001400,299.4447020000
8.1569995900,299.4450990000
8.1579999900,299.4455260000
8.1590004000,299.4459530000
8.1599998500,299.4463500000
8.1610002500,299.4467770000
8.1619997000,299.4472050000
8.1630001100,299.4476010000
8.1639995600,299.4480290000
8.1649999600,299.4484250000
8.1660003700,299.4488530000
8.1669998200,299.4492800000
8.1680002200,299.4496770000
8.1689996700,299.4501040000
8.1700000800,299.4505310000
8.1709995300,299.4509280000
8.1719999300,299.4513550000
8.1730003400,299.4517820000
8.1739997900,299.4521790000
8.1750001900,299.4526060000
8.1759996400,299.4530330000
8.1770000500,299.4534300000
8.1780004500,299.4538570000
8.1789999000,299.4542540000
8.1800003100,299.4546810000
8.1809997600,299.4550780000
8.1820001600,299.4555050000
8.1829996100,299.4559330000
8.1840000200,299.4563290000
8.1850004200,299.4567570000
8.1859998700,299.4571840000
8.1870002700,299.4575810000
8.1879997300,299.4580080000
8.1890001300,299.4584050000
8.1899995800,299.4588320000
8.1909999800,299.4592290000
8.1920003900,299.4596560000
8.1929998400,299.4600830000
8.1940002400,299.4604800000
8.1949996900,299.4609070000
8.1960001000,299.4613040000
8.1969995500,299.4617310000
8.1979999500,299.4621280000
8.1990003600,299.4625550000
8.1999998100,299.4629820000
8.2010002100,299.4633790000
8.2019996600,299.4638060000
8.2030000700,299.4642030000
8.2040004700,299.4646300000
8.2049999200,299.4650270000
8.2060003300,299.4654540000
8.2069997800,299.4658810000
8.2080001800,299.4662780000
8.2089996300,299.4667050000
8.2100000400,299.4671020000
8.2110004400,299.4675290000
8.2119998900,299.4679260000
8.2130003000,299.4683530000
8.2139997500,299.4687500000
8.2150001500,299.4691770000
8.2159996000,299.4696040000
8.2170000100,299.4700010000
8.2180004100,299.4703980000
8.2189998600,299.4708250000
8.2200002700,299.4712520000
8.2209997200,299.4716490000
8.2220001200,299.4720760000
8.2229995700,299.4724730000
8.2239999800,299.4729000000
8.2250003800,299.4732970000
8.2259998300,299.4737240000
8.2270002400,299.4741210000
8.2279996900,299.4745480000
8.2290000900,299.4749450000
8.2299995400,299.4753720000
8.2309999500,299.4757690000
8.2320003500,299.4761960000
8.2329998000,299.4765930000
8.2340002100,299.4770200000
8.2349996600,299.4774170000
8.2360000600,299.4778440000
8.2370004700,299.4782410000
8.2379999200,299.4786680000
8.2390003200,299.4790650000
8.2399997700,299.4794920000
8.2410001800,299.4798890000
8.2419996300,299.4803160000
8.2430000300,299.4807130000
8.2440004300,299.4811400000
