Time [s],Monitor Point: CenterVel (Velocity) [m s^-1],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: r0Vel (Velocity) [m s^-1],Monitor Point: r1Vel (Velocity) [m s^-1],Monitor Point: r2Vel (Velocity) [m s^-1],Monitor Point: r3Vel (Velocity) [m s^-1],Monitor Point: r4Vel (Velocity) [m s^-1]
10.2934999000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.2959995000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.2985001000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3009996000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3035002000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3059998000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3085003000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3109999000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3135004000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3160000000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3184996000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3210001000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3234997000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3260002000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3284998000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3310003000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3334999000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3360004000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3385000000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3409996000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3435001000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3459997000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3485003000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3509998000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3535004000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3559999000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3584995000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3610001000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3634996000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3660002000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3684998000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3710003000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3734999000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3760004000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3785000000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3809996000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3835001000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3859997000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3885002000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3909998000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3935003000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3959999000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.3985004000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4010000000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4034996000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4060001000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4084997000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4110003000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4134998000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4160004000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4184999000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4209995000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4235001000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4259996000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4285002000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4309998000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4335003000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4359999000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4385004000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4410000000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4434996000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4460001000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4484997000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4510002000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4534998000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4560003000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4584999000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4610004000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4635000000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4659996000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4685001000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4709997000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4735003000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4759998000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4785004000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4809999000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4834995000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4860001000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4884996000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4910002000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4934998000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4960003000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.4984999000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.5010004000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.5035000000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996350,0.0250427965
10.5059996000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5085001000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5109997000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5135002000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5159998000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5185003000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5209999000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5235004000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5260000000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5284996000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5310001000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5334997000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5360003000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5384998000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5410004000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5434999000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5459995000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5485001000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5509996000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5535002000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5559998000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5585003000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427965
10.5609999000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.5635004000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.5660000000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.5684996000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.5710001000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.5734997000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.5760002000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.5784998000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.5810003000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.5834999000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.5860004000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.5885000000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.5909996000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.5935001000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.5959997000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.5985003000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6009998000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6035004000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6059999000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6084995000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6110001000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6134996000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6160002000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6184998000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6210003000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6234999000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6260004000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6285000000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6309996000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6335001000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6359997000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6385002000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6409998000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6435003000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6459999000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6485004000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6510000000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6534996000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6560001000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6584997000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6610003000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
10.6634998000,0.5013635160,0.5086324810,0.5013635160,0.4631942510,0.2949694690,0.1280996500,0.0250427984
