Time [s],Monitor Point: Mouthpiece1mm0mmTempX0YZ (Temperature) [K],Monitor Point: Mouthpiece1mm1mmTempX0YZ (Temperature) [K],Monitor Point: Mouthpiece1mm2mmTempX0YZ (Temperature) [K],Monitor Point: Mouthpiece1mm3mmTempX0YZ (Temperature) [K],Monitor Point: Mouthpiece1mm4mmTempX0YZ (Temperature) [K]
0.7534999850,293.7390140000,293.7194520000,293.6067200000,293.4438170000,293.2507630000
0.7559999820,293.7434690000,293.7237850000,293.6102910000,293.4461670000,293.2516170000
0.7584999800,293.7479250000,293.7281190000,293.6138610000,293.4485470000,293.2524720000
0.7609999780,293.7524110000,293.7324830000,293.6174320000,293.4508970000,293.2533260000
0.7634999750,293.7569270000,293.7368470000,293.6210330000,293.4533080000,293.2542110000
0.7659999730,293.7614440000,293.7412720000,293.6246640000,293.4556880000,293.2550660000
0.7684999700,293.7659610000,293.7456670000,293.6282650000,293.4580990000,293.2559200000
0.7710000280,293.7705080000,293.7500920000,293.6319270000,293.4605100000,293.2568050000
0.7735000250,293.7750850000,293.7545170000,293.6355900000,293.4629520000,293.2576900000
0.7760000230,293.7796940000,293.7590030000,293.6392520000,293.4653930000,293.2585450000
0.7785000210,293.7842710000,293.7634580000,293.6429440000,293.4678340000,293.2594600000
0.7810000180,293.7889100000,293.7679440000,293.6466370000,293.4702760000,293.2603450000
0.7835000160,293.7935180000,293.7724610000,293.6503300000,293.4727480000,293.2612300000
0.7860000130,293.7981870000,293.7769780000,293.6540530000,293.4752200000,293.2621150000
0.7885000110,293.8028560000,293.7815250000,293.6578060000,293.4776920000,293.2630310000
0.7910000090,293.8075260000,293.7860720000,293.6615600000,293.4801940000,293.2639160000
0.7935000060,293.8122250000,293.7906490000,293.6653140000,293.4826660000,293.2648320000
0.7960000040,293.8169560000,293.7952270000,293.6690980000,293.4851990000,293.2657470000
0.7985000010,293.8216860000,293.7998350000,293.6728820000,293.4877010000,293.2666630000
0.8009999990,293.8264470000,293.8044430000,293.6766970000,293.4902340000,293.2675780000
0.8034999970,293.8312070000,293.8090820000,293.6805110000,293.4927670000,293.2684940000
0.8059999940,293.8359990000,293.8137510000,293.6843260000,293.4953310000,293.2694090000
0.8084999920,293.8407900000,293.8184200000,293.6882020000,293.4978940000,293.2703550000
0.8109999900,293.8456120000,293.8230900000,293.6920470000,293.5004270000,293.2712710000
0.8134999870,293.8504330000,293.8277890000,293.6959230000,293.5030210000,293.2722170000
0.8159999850,293.8552860000,293.8325200000,293.6997990000,293.5056150000,293.2731630000
0.8184999820,293.8601380000,293.8372500000,293.7037050000,293.5081790000,293.2740780000
0.8209999800,293.8650210000,293.8419800000,293.7076420000,293.5108030000,293.2750240000
0.8234999780,293.8699340000,293.8467710000,293.7115480000,293.5133970000,293.2759700000
0.8259999750,293.8748470000,293.8515320000,293.7155150000,293.5160220000,293.2769470000
0.8284999730,293.8797910000,293.8563230000,293.7194520000,293.5186460000,293.2778930000
0.8309999700,293.8847350000,293.8611450000,293.7234190000,293.5213010000,293.2788390000
0.8335000280,293.8897090000,293.8659670000,293.7274170000,293.5239560000,293.2798160000
0.8360000250,293.8946840000,293.8708190000,293.7314150000,293.5266110000,293.2807920000
0.8385000230,293.8996890000,293.8757020000,293.7354130000,293.5292660000,293.2817690000
0.8410000210,293.9046940000,293.8805540000,293.7394410000,293.5319520000,293.2827150000
0.8435000180,293.9097290000,293.8854680000,293.7434690000,293.5346370000,293.2837220000
0.8460000160,293.9147640000,293.8903810000,293.7475280000,293.5373540000,293.2846980000
0.8485000130,293.9198300000,293.8952940000,293.7515870000,293.5400390000,293.2856750000
0.8510000110,293.9249270000,293.9002380000,293.7556760000,293.5427550000,293.2866520000
0.8535000090,293.9300230000,293.9052120000,293.7597660000,293.5455020000,293.2876590000
0.8560000060,293.9351200000,293.9101560000,293.7638850000,293.5482180000,293.2886350000
0.8585000040,293.9402470000,293.9151610000,293.7680050000,293.5509640000,293.2896420000
0.8610000010,293.9454040000,293.9201660000,293.7721250000,293.5537110000,293.2906490000
0.8634999990,293.9505620000,293.9252010000,293.7762760000,293.5564880000,293.2916560000
0.8659999970,293.9557500000,293.9302370000,293.7804260000,293.5592650000,293.2926940000
0.8684999940,293.9609380000,293.9353030000,293.7846070000,293.5620420000,293.2937010000
0.8709999920,293.9661560000,293.9403690000,293.7888180000,293.5648190000,293.2947080000
0.8734999900,293.9714050000,293.9454650000,293.7929990000,293.5676270000,293.2957150000
0.8759999870,293.9766540000,293.9505620000,293.7972410000,293.5704350000,293.2967530000
0.8784999850,293.9819030000,293.9556580000,293.8014530000,293.5732730000,293.2977910000
0.8809999820,293.9871830000,293.9608150000,293.8056950000,293.5760800000,293.2988280000
0.8834999800,293.9924620000,293.9659730000,293.8099670000,293.5789180000,293.2998350000
0.8859999780,293.9977720000,293.9711300000,293.8142400000,293.5817570000,293.3009030000
0.8884999750,294.0031130000,293.9763180000,293.8185120000,293.5846250000,293.3019410000
0.8909999730,294.0084530000,293.9815060000,293.8228150000,293.5874940000,293.3029790000
0.8934999700,294.0138240000,293.9867250000,293.8271180000,293.5903630000,293.3040160000
0.8960000280,294.0191960000,293.9919740000,293.8314510000,293.5932620000,293.3050840000
0.8985000250,294.0245670000,293.9972230000,293.8357850000,293.5961300000,293.3061520000
0.9010000230,294.0299990000,294.0024720000,293.8401180000,293.5990600000,293.3072200000
0.9035000210,294.0354310000,294.0077510000,293.8445130000,293.6019590000,293.3082580000
0.9060000180,294.0408630000,294.0130620000,293.8488770000,293.6048890000,293.3093260000
0.9085000160,294.0463260000,294.0183720000,293.8532710000,293.6078190000,293.3104250000
0.9110000130,294.0517880000,294.0236820000,293.8576660000,293.6107480000,293.3114930000
0.9135000110,294.0572810000,294.0290220000,293.8620910000,293.6137080000,293.3125610000
0.9160000090,294.0628050000,294.0343930000,293.8665160000,293.6166690000,293.3136600000
0.9185000060,294.0682980000,294.0397640000,293.8709720000,293.6196290000,293.3147280000
0.9210000040,294.0738530000,294.0451350000,293.8754270000,293.6226200000,293.3158260000
0.9235000010,294.0794070000,294.0505680000,293.8799130000,293.6255800000,293.3169250000
0.9259999990,294.0849910000,294.0559690000,293.8843690000,293.6286010000,293.3180240000
0.9284999970,294.0905760000,294.0614320000,293.8888850000,293.6315920000,293.3191220000
0.9309999940,294.0961610000,294.0668950000,293.8934020000,293.6346130000,293.3202210000
0.9334999920,294.1018070000,294.0723570000,293.8979190000,293.6376340000,293.3213200000
0.9359999900,294.1074220000,294.0778200000,293.9024660000,293.6406560000,293.3224490000
0.9384999870,294.1130980000,294.0833440000,293.9070130000,293.6437070000,293.3235470000
0.9409999850,294.1187740000,294.0888670000,293.9115910000,293.6467590000,293.3246770000
0.9434999820,294.1244510000,294.0943910000,293.9161680000,293.6498110000,293.3258060000
0.9459999800,294.1301570000,294.0999450000,293.9207460000,293.6528930000,293.3269350000
0.9484999780,294.1358640000,294.1054990000,293.9253850000,293.6559750000,293.3280640000
0.9509999750,294.1416020000,294.1110840000,293.9299930000,293.6590580000,293.3291930000
0.9534999730,294.1473690000,294.1166990000,293.9346310000,293.6621700000,293.3303220000
0.9559999700,294.1531370000,294.1223140000,293.9392700000,293.6652830000,293.3314820000
0.9585000280,294.1589050000,294.1279300000,293.9439390000,293.6683960000,293.3326110000
0.9610000250,294.1647030000,294.1335750000,293.9486080000,293.6715090000,293.3337710000
0.9635000230,294.1705320000,294.1392520000,293.9533080000,293.6746520000,293.3349000000
0.9660000210,294.1763610000,294.1449280000,293.9580080000,293.6777950000,293.3360600000
0.9685000180,294.1822200000,294.1506350000,293.9627080000,293.6809390000,293.3372190000
0.9710000160,294.1880800000,294.1563420000,293.9674380000,293.6841130000,293.3383790000
0.9735000130,294.1939700000,294.1620480000,293.9721980000,293.6872860000,293.3395390000
0.9760000110,294.1998600000,294.1677860000,293.9769590000,293.6904600000,293.3407290000
0.9785000090,294.2057800000,294.1735530000,293.9817200000,293.6936650000,293.3418880000
0.9810000060,294.2117000000,294.1793210000,293.9865110000,293.6968690000,293.3430790000
0.9835000040,294.2176510000,294.1851200000,293.9913020000,293.7000730000,293.3442380000
0.9860000010,294.2236330000,294.1909180000,293.9961240000,293.7032780000,293.3454280000
0.9884999990,294.2296140000,294.1967470000,294.0009460000,293.7065120000,293.3466190000
0.9909999970,294.2355960000,294.2025760000,294.0057680000,293.7097470000,293.3478090000
0.9934999940,294.2416080000,294.2084350000,294.0106200000,293.7130130000,293.3489990000
0.9959999920,294.2476500000,294.2143250000,294.0155030000,293.7162480000,293.3502200000
0.9984999900,294.2536930000,294.2202150000,294.0203550000,293.7195430000,293.3514100000
1.0010000500,294.2597350000,294.2261050000,294.0252690000,293.7228090000,293.3526000000
1.0034999800,294.2658390000,294.2320250000,294.0301820000,293.7261050000,293.3538210000
1.0060000400,294.2719420000,294.2379460000,294.0350950000,293.7293700000,293.3550420000
1.0084999800,294.2780460000,294.2438960000,294.0400090000,293.7326660000,293.3562620000
1.0110000400,294.2841800000,294.2498780000,294.0449520000,293.7359920000,293.3574830000
1.0134999800,294.2903140000,294.2558590000,294.0499270000,293.7393190000,293.3587040000
1.0160000300,294.2964780000,294.2618410000,294.0549010000,293.7426450000,293.3599240000
1.0184999700,294.3026430000,294.2678530000,294.0598750000,293.7460020000,293.3611450000
1.0210000300,294.3088380000,294.2738950000,294.0648800000,293.7493290000,293.3623660000
1.0234999700,294.3150630000,294.2799380000,294.0698850000,293.7526860000,293.3636170000
1.0260000200,294.3212590000,294.2859800000,294.0749210000,293.7560730000,293.3648680000
1.0284999600,294.3275150000,294.2920840000,294.0799560000,293.7594300000,293.3660890000
1.0310000200,294.3337710000,294.2981570000,294.0850220000,293.7628170000,293.3673400000
1.0334999600,294.3400270000,294.3042600000,294.0900880000,293.7662050000,293.3685910000
1.0360000100,294.3463440000,294.3103940000,294.0951540000,293.7696230000,293.3698730000
1.0384999500,294.3526310000,294.3165280000,294.1002500000,293.7730410000,293.3711240000
1.0410000100,294.3589480000,294.3226930000,294.1053470000,293.7764590000,293.3723750000
1.0434999500,294.3652950000,294.3288570000,294.1104740000,293.7798770000,293.3736570000
1.0460000000,294.3716740000,294.3350520000,294.1156310000,293.7833250000,293.3749080000
1.0484999400,294.3780210000,294.3412480000,294.1207580000,293.7867740000,293.3761900000
1.0510000000,294.3844300000,294.3474730000,294.1259160000,293.7902530000,293.3774720000
1.0535000600,294.3908080000,294.3536990000,294.1311040000,293.7937010000,293.3787540000
1.0559999900,294.3972470000,294.3599550000,294.1362920000,293.7971800000,293.3800350000
1.0585000500,294.4036560000,294.3662410000,294.1414790000,293.8006900000,293.3813170000
1.0609999900,294.4101260000,294.3724980000,294.1466980000,293.8041690000,293.3825990000
1.0635000500,294.4165950000,294.3788150000,294.1519170000,293.8076780000,293.3839110000
1.0659999800,294.4230650000,294.3851320000,294.1571660000,293.8111880000,293.3851930000
1.0685000400,294.4295650000,294.3914490000,294.1624450000,293.8147280000,293.3865050000
1.0709999800,294.4360960000,294.3977970000,294.1676940000,293.8182370000,293.3877870000
1.0735000400,294.4426270000,294.4041750000,294.1729740000,293.8218080000,293.3890990000
1.0759999800,294.4491880000,294.4105530000,294.1782840000,293.8253480000,293.3904110000
1.0785000300,294.4557500000,294.4169310000,294.1835940000,293.8289180000,293.3917540000
1.0809999700,294.4623410000,294.4233400000,294.1889040000,293.8324890000,293.3930660000
1.0835000300,294.4689330000,294.4297790000,294.1942440000,293.8360600000,293.3943790000
1.0859999700,294.4755250000,294.4362180000,294.1995850000,293.8396610000,293.3957210000
1.0885000200,294.4821780000,294.4426570000,294.2049560000,293.8432620000,293.3970340000
1.0909999600,294.4888310000,294.4491580000,294.2103270000,293.8468630000,293.3983760000
1.0935000200,294.4954830000,294.4556270000,294.2156980000,293.8504640000,293.3997190000
1.0959999600,294.5021670000,294.4621280000,294.2211000000,293.8540950000,293.4010620000
1.0985000100,294.5088500000,294.4686580000,294.2265320000,293.8577270000,293.4024050000
1.1009999500,294.5155640000,294.4751890000,294.2319640000,293.8613890000,293.4037480000
1.1035000100,294.5222780000,294.4817500000,294.2373960000,293.8650210000,293.4050900000
1.1059999500,294.5290220000,294.4883120000,294.2428590000,293.8686830000,293.4064640000
1.1085000000,294.5357970000,294.4949040000,294.2483220000,293.8723450000,293.4078060000
1.1109999400,294.5425720000,294.5014950000,294.2538150000,293.8760380000,293.4091800000
1.1135000000,294.5493470000,294.5081180000,294.2593080000,293.8797300000,293.4105220000
1.1160000600,294.5561830000,294.5147400000,294.2648010000,293.8834230000,293.4118960000
1.1184999900,294.5629880000,294.5213930000,294.2703550000,293.8871460000,293.4132690000
1.1210000500,294.5698240000,294.5280460000,294.2758790000,293.8908690000,293.4146420000
1.1234999900,294.5766910000,294.5347290000,294.2814330000,293.8945920000,293.4160160000
1.1260000500,294.5835570000,294.5414430000,294.2869870000,293.8983150000,293.4174190000
1.1284999800,294.5904540000,294.5481260000,294.2925720000,293.9020690000,293.4187930000
1.1310000400,294.5973510000,294.5548710000,294.2981570000,293.9058230000,293.4201970000
1.1334999800,294.6042790000,294.5616150000,294.3037410000,293.9095760000,293.4215700000
1.1360000400,294.6112060000,294.5683590000,294.3093570000,293.9133610000,293.4229740000
1.1384999800,294.6181640000,294.5751340000,294.3150020000,293.9171450000,293.4243770000
1.1410000300,294.6251220000,294.5819400000,294.3206480000,293.9209290000,293.4257810000
1.1434999700,294.6321110000,294.5887450000,294.3262940000,293.9247440000,293.4271850000
1.1460000300,294.6391300000,294.5955510000,294.3319700000,293.9285280000,293.4285890000
1.1484999700,294.6461490000,294.6023860000,294.3376460000,293.9323730000,293.4300230000
1.1510000200,294.6531680000,294.6092530000,294.3433530000,293.9361880000,293.4314270000
1.1534999600,294.6602170000,294.6161190000,294.3490600000,293.9400330000,293.4328610000
1.1560000200,294.6672970000,294.6229860000,294.3547670000,293.9438780000,293.4342650000
1.1584999600,294.6743770000,294.6298830000,294.3605350000,293.9477230000,293.4356990000
1.1610000100,294.6814580000,294.6368100000,294.3662720000,293.9515990000,293.4371340000
1.1634999500,294.6885680000,294.6437380000,294.3720400000,293.9554750000,293.4385680000
1.1660000100,294.6957090000,294.6506650000,294.3778080000,293.9593510000,293.4400330000
1.1684999500,294.7028500000,294.6576540000,294.3835750000,293.9632260000,293.4414670000
1.1710000000,294.7100220000,294.6646120000,294.3894040000,293.9671330000,293.4429020000
1.1734999400,294.7171940000,294.6716000000,294.3952030000,293.9710390000,293.4443660000
1.1760000000,294.7243960000,294.6786190000,294.4010310000,293.9749760000,293.4458010000
1.1785000600,294.7315980000,294.6856380000,294.4068910000,293.9789120000,293.4472660000
1.1809999900,294.7388310000,294.6926880000,294.4127500000,293.9828190000,293.4487300000
1.1835000500,294.7460630000,294.6997380000,294.4186100000,293.9867860000,293.4501950000
1.1859999900,294.7533260000,294.7068180000,294.4245000000,293.9907530000,293.4516600000
1.1885000500,294.7605900000,294.7138980000,294.4303890000,293.9946900000,293.4531250000
1.1909999800,294.7678830000,294.7210080000,294.4363100000,293.9986880000,293.4546200000
1.1935000400,294.7751770000,294.7281190000,294.4422300000,294.0026550000,293.4560850000
1.1959999800,294.7825320000,294.7352600000,294.4481510000,294.0066530000,293.4575810000
1.1985000400,294.7898560000,294.7424010000,294.4541020000,294.0106510000,293.4590450000
1.2009999800,294.7972110000,294.7495730000,294.4600830000,294.0146480000,293.4605410000
1.2035000300,294.8045650000,294.7567750000,294.4660340000,294.0186770000,293.4620360000
1.2059999700,294.8119810000,294.7639470000,294.4720150000,294.0227050000,293.4635310000
1.2085000300,294.8193660000,294.7711790000,294.4780270000,294.0267640000,293.4650270000
1.2109999700,294.8267820000,294.7784120000,294.4840390000,294.0307920000,293.4665530000
1.2135000200,294.8342290000,294.7856450000,294.4900820000,294.0348510000,293.4680480000
1.2159999600,294.8416750000,294.7929080000,294.4961240000,294.0389100000,293.4695740000
1.2185000200,294.8491520000,294.8001710000,294.5021670000,294.0429990000,293.4710690000
1.2209999600,294.8566280000,294.8074650000,294.5082400000,294.0470890000,293.4725950000
1.2235000100,294.8641050000,294.8147580000,294.5143430000,294.0511780000,293.4741210000
1.2259999500,294.8716430000,294.8221130000,294.5204160000,294.0552670000,293.4756160000
1.2285000100,294.8791810000,294.8294370000,294.5265200000,294.0593870000,293.4771730000
1.2309999500,294.8867190000,294.8367920000,294.5326540000,294.0635070000,293.4786990000
1.2335000000,294.8942870000,294.8441470000,294.5387880000,294.0676270000,293.4802250000
1.2359999400,294.9018550000,294.8515320000,294.5449520000,294.0717770000,293.4817500000
1.2385000000,294.9094540000,294.8589480000,294.5510860000,294.0759280000,293.4833070000
1.2410000600,294.9170530000,294.8663640000,294.5572810000,294.0800780000,293.4848630000
1.2434999900,294.9246830000,294.8737790000,294.5634460000,294.0842290000,293.4863890000
1.2460000500,294.9323430000,294.8812260000,294.5696720000,294.0884090000,293.4879460000
1.2484999900,294.9400020000,294.8887020000,294.5758670000,294.0925900000,293.4895020000
1.2510000500,294.9476620000,294.8961790000,294.5820920000,294.0968020000,293.4910580000
1.2534999800,294.9553530000,294.9036870000,294.5883480000,294.1009830000,293.4926150000
1.2560000400,294.9630740000,294.9111940000,294.5946040000,294.1052250000,293.4942020000
1.2584999800,294.9707950000,294.9187320000,294.6008610000,294.1094360000,293.4957580000
